Date,ETF_ID,Action,Price,Shares,Cash Before,Cash After,Portfolio Value,Action Value,Currently Held
2024-09-18,2,SELL_FAILED,20.724,0,9.62,9.62,13318.01,-0.98924017,0.0
2024-09-18,3,SELL_FAILED,235.51,0,9.62,9.62,13318.01,-0.9920152,0.0
2024-09-19,0,SELL_FAILED,567.325,0,9.62,9.62,13518.05,-0.8856175,21.0
2024-09-19,1,HOLD,99.663,0,9.62,9.62,13518.05,0.06599071,16.0
2024-09-19,2,SELL_FAILED,21.094,0,9.62,9.62,13518.05,-0.9892435,0.0
2024-09-19,3,SELL_FAILED,239.17,0,9.62,9.62,13518.05,-0.99200857,0.0
2024-09-20,0,SELL_FAILED,566.344,0,9.62,9.62,13496.04,-0.88584554,21.0
2024-09-20,1,HOLD,99.575,0,9.62,9.62,13496.04,0.06494898,16.0
2024-09-20,2,SELL_FAILED,21.094,0,9.62,9.62,13496.04,-0.98924834,0.0
2024-09-20,3,SELL_FAILED,242.21,0,9.62,9.62,13496.04,-0.99201584,0.0
2024-09-23,0,SELL_FAILED,567.759,0,9.62,9.62,13525.14,-0.8857822,21.0
2024-09-23,1,HOLD,99.536,0,9.62,9.62,13525.14,0.06638799,16.0
2024-09-23,2,SELL_FAILED,21.103,0,9.62,9.62,13525.14,-0.9892224,0.0
2024-09-23,3,SELL_FAILED,242.68,0,9.62,9.62,13525.14,-0.9920237,0.0
2024-09-24,0,SELL_FAILED,569.384,0,9.62,9.62,13561.45,-0.8860435,21.0
2024-09-24,1,HOLD,99.673,0,9.62,9.62,13561.45,0.064729966,16.0
2024-09-24,2,SELL_FAILED,21.455,0,9.62,9.62,13561.45,-0.9892437,0.0
2024-09-24,3,SELL_FAILED,246.07,0,9.62,9.62,13561.45,-0.99202275,0.0
2024-09-25,0,SELL_FAILED,568.128,0,9.62,9.62,13528.96,-0.8860414,21.0
2024-09-25,1,HOLD,99.291,0,9.62,9.62,13528.96,0.06468863,16.0
2024-09-25,2,SELL_FAILED,21.274,0,9.62,9.62,13528.96,-0.98924387,0.0
2024-09-25,3,SELL_FAILED,245.73,0,9.62,9.62,13528.96,-0.9920224,0.0
2024-09-26,0,SELL_FAILED,570.38,0,9.62,9.62,13576.56,-0.88603836,21.0
2024-09-26,1,HOLD,99.31,0,9.62,9.62,13576.56,0.064309135,16.0
2024-09-26,2,SELL_FAILED,21.084,0,9.62,9.62,13576.56,-0.98924935,0.0
2024-09-26,3,SELL_FAILED,246.98,0,9.62,9.62,13576.56,-0.99202174,0.0
2024-09-27,0,SELL_FAILED,569.553,0,9.62,9.62,13563.75,-0.88582873,21.0
2024-09-27,1,HOLD,99.595,0,9.62,9.62,13563.75,0.065467805,16.0
2024-09-27,2,SELL_FAILED,21.189,0,9.62,9.62,13563.75,-0.98924214,0.0
2024-09-27,3,SELL_FAILED,245.02,0,9.62,9.62,13563.75,-0.99201477,0.0
2024-09-30,0,SELL_FAILED,571.835,0,9.62,9.62,13608.06,-0.88622564,21.0
2024-09-30,1,HOLD,99.369,0,9.62,9.62,13608.06,0.064090185,16.0
2024-09-30,2,SELL_FAILED,21.141,0,9.62,9.62,13608.06,-0.9892419,0.0
2024-09-30,3,SELL_FAILED,243.06,0,9.62,9.62,13608.06,-0.99203193,0.0
2024-10-01,0,SELL_FAILED,566.713,0,9.62,9.62,13504.7,-0.88573366,21.0
2024-10-01,1,HOLD,99.632,0,9.62,9.62,13504.7,0.067125745,16.0
2024-10-01,2,SELL_FAILED,21.512,0,9.62,9.62,13504.7,-0.9892096,0.0
2024-10-01,3,SELL_FAILED,245.61,0,9.62,9.62,13504.7,-0.9920206,0.0
2024-10-02,0,SELL_FAILED,566.952,0,9.62,9.62,13506.41,-0.88589287,21.0
2024-10-02,1,HOLD,99.425,0,9.62,9.62,13506.41,0.06698939,16.0
2024-10-02,2,SELL_FAILED,21.692,0,9.62,9.62,13506.41,-0.9891969,0.0
2024-10-02,3,SELL_FAILED,245.66,0,9.62,9.62,13506.41,-0.99203604,0.0
2024-10-03,0,SELL_FAILED,565.915,0,9.62,9.62,13478.19,-0.88588786,21.0
2024-10-03,1,HOLD,99.022,0,9.62,9.62,13478.19,0.0659651,16.0
2024-10-03,2,SELL_FAILED,22.005,0,9.62,9.62,13478.19,-0.9892209,0.0
2024-10-03,3,SELL_FAILED,245.49,0,9.62,9.62,13478.19,-0.9920268,0.0
2024-10-04,0,SELL_FAILED,571.058,0,9.62,9.62,13575.95,-0.8860853,21.0
2024-10-04,1,HOLD,98.382,0,9.62,9.62,13575.95,0.06395368,16.0
2024-10-04,2,SELL_FAILED,22.062,0,9.62,9.62,13575.95,-0.98925555,0.0
2024-10-04,3,SELL_FAILED,245.0,0,9.62,9.62,13575.95,-0.9920215,0.0
2024-10-07,0,SELL_FAILED,565.895,0,9.62,9.62,13462.17,-0.88584197,21.0
2024-10-07,1,HOLD,98.047,0,9.62,9.62,13462.17,0.066128865,16.0
2024-10-07,2,SELL_FAILED,22.366,0,9.62,9.62,13462.17,-0.9892225,0.0
2024-10-07,3,SELL_FAILED,244.17,0,9.62,9.62,13462.17,-0.99202543,0.0
2024-10-08,0,SELL_FAILED,571.247,0,9.62,9.62,13577.25,-0.8857921,21.0
2024-10-08,1,HOLD,98.215,0,9.62,9.62,13577.25,0.06516286,16.0
2024-10-08,2,SELL_FAILED,21.844,0,9.62,9.62,13577.25,-0.9892517,0.0
2024-10-08,3,SELL_FAILED,242.37,0,9.62,9.62,13577.25,-0.9920107,0.0
2024-10-09,0,SELL_FAILED,575.204,0,9.62,9.62,13656.25,-0.8860985,21.0
2024-10-09,1,HOLD,97.959,0,9.62,9.62,13656.25,0.06493005,16.0
2024-10-09,2,SELL_FAILED,21.654,0,9.62,9.62,13656.25,-0.9892329,0.0
2024-10-09,3,SELL_FAILED,241.05,0,9.62,9.62,13656.25,-0.9920284,0.0
2024-10-10,0,SELL_FAILED,574.197,0,9.62,9.62,13634.16,-0.88585114,21.0
2024-10-10,1,HOLD,97.9,0,9.62,9.62,13634.16,0.06579511,16.0
2024-10-10,2,SELL_FAILED,22.081,0,9.62,9.62,13634.16,-0.9892295,0.0
2024-10-10,3,SELL_FAILED,242.82,0,9.62,9.62,13634.16,-0.99202216,0.0
2024-10-11,0,SELL_FAILED,577.636,0,9.62,9.62,13706.84,-0.8858707,21.0
2024-10-11,1,HOLD,97.929,0,9.62,9.62,13706.84,0.06611255,16.0
2024-10-11,2,SELL_FAILED,22.1,0,9.62,9.62,13706.84,-0.9892163,0.0
2024-10-11,3,SELL_FAILED,245.47,0,9.62,9.62,13706.84,-0.99202937,0.0
2024-10-14,0,SELL_FAILED,582.36,0,9.62,9.62,13804.64,-0.8858814,21.0
2024-10-14,1,HOLD,97.841,0,9.62,9.62,13804.64,0.06520654,16.0
2024-10-14,2,SELL_FAILED,21.758,0,9.62,9.62,13804.64,-0.9892431,0.0
2024-10-14,3,SELL_FAILED,245.07,0,9.62,9.62,13804.64,-0.9920172,0.0
2024-10-15,0,SELL_FAILED,577.835,0,9.62,9.62,13715.9,-0.8858694,21.0
2024-10-15,1,HOLD,98.234,0,9.62,9.62,13715.9,0.064778075,16.0
2024-10-15,2,SELL_FAILED,21.341,0,9.62,9.62,13715.9,-0.98925245,0.0
2024-10-15,3,SELL_FAILED,245.92,0,9.62,9.62,13715.9,-0.99201363,0.0
2024-10-16,0,SELL_FAILED,580.347,0,9.62,9.62,13770.7,-0.88591206,21.0
2024-10-16,1,HOLD,98.362,0,9.62,9.62,13770.7,0.065040745,16.0
2024-10-16,2,SELL_FAILED,21.284,0,9.62,9.62,13770.7,-0.9892446,0.0
2024-10-16,3,SELL_FAILED,247.15,0,9.62,9.62,13770.7,-0.99201906,0.0
2024-10-17,0,SELL_FAILED,580.397,0,9.62,9.62,13764.04,-0.88586843,21.0
2024-10-17,1,HOLD,97.88,0,9.62,9.62,13764.04,0.06782321,16.0
2024-10-17,2,SELL_FAILED,21.312,0,9.62,9.62,13764.04,-0.98918325,0.0
2024-10-17,3,SELL_FAILED,248.63,0,9.62,9.62,13764.04,-0.99203867,0.0
2024-10-18,0,SELL_FAILED,582.629,0,9.62,9.62,13812.01,-0.88580483,21.0
2024-10-18,1,HOLD,97.949,0,9.62,9.62,13812.01,0.065954454,16.0
2024-10-18,2,SELL_FAILED,21.198,0,9.62,9.62,13812.01,-0.9892291,0.0
2024-10-18,3,SELL_FAILED,251.27,0,9.62,9.62,13812.01,-0.9920191,0.0
2024-10-21,0,SELL_FAILED,581.672,0,9.62,9.62,13781.05,-0.8857139,21.0
2024-10-21,1,HOLD,97.27,0,9.62,9.62,13781.05,0.06749499,16.0
2024-10-21,2,SELL_FAILED,21.265,0,9.62,9.62,13781.05,-0.98919624,0.0
2024-10-21,3,SELL_FAILED,251.22,0,9.62,9.62,13781.05,-0.99203026,0.0
2024-10-22,0,SELL_FAILED,581.363,0,9.62,9.62,13774.87,-0.8859339,21.0
2024-10-22,1,HOLD,97.289,0,9.62,9.62,13774.87,0.06423259,16.0
2024-10-22,2,SELL_FAILED,21.635,0,9.62,9.62,13774.87,-0.98926324,0.0
2024-10-22,3,SELL_FAILED,253.93,0,9.62,9.62,13774.87,-0.9920132,0.0
2024-10-23,0,SELL_FAILED,576.051,0,9.62,9.62,13659.38,-0.88580763,21.0
2024-10-23,1,HOLD,97.043,0,9.62,9.62,13659.38,0.0647768,16.0
2024-10-23,2,SELL_FAILED,21.512,0,9.62,9.62,13659.38,-0.98925686,0.0
2024-10-23,3,SELL_FAILED,250.87,0,9.62,9.62,13659.38,-0.99201024,0.0
2024-10-24,0,SELL_FAILED,577.297,0,9.62,9.62,13688.54,-0.8859973,21.0
2024-10-24,1,HOLD,97.23,0,9.62,9.62,13688.54,0.06507511,16.0
2024-10-24,2,SELL_FAILED,21.502,0,9.62,9.62,13688.54,-0.9892365,0.0
2024-10-24,3,SELL_FAILED,252.8,0,9.62,9.62,13688.54,-0.9920247,0.0
2024-10-25,0,SELL_FAILED,577.098,0,9.62,9.62,13681.22,-0.8859241,21.0
2024-10-25,1,HOLD,97.034,0,9.62,9.62,13681.22,0.06528047,16.0
2024-10-25,2,SELL_FAILED,21.654,0,9.62,9.62,13681.22,-0.9892359,0.0
2024-10-25,3,SELL_FAILED,253.32,0,9.62,9.62,13681.22,-0.99202055,0.0
2024-10-28,0,SELL_FAILED,578.882,0,9.62,9.62,13716.16,-0.8858081,21.0
2024-10-28,1,HOLD,96.876,0,9.62,9.62,13716.16,0.067106225,16.0
2024-10-28,2,SELL_FAILED,21.075,0,9.62,9.62,13716.16,-0.98920256,0.0
2024-10-28,3,SELL_FAILED,253.33,0,9.62,9.62,13716.16,-0.99202967,0.0
